id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
71645,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,367464,Jeff,,Bernal Heights,37.74409,-122.40846,Entire home/apt,124,3,273,2023-05-31,3.09,1,148,44,STR-0004597
323635,Home in San Francisco · ★4.82 · 1 bedroom · 2 beds · Shared half-bath,812808,Mukt,,Excelsior,37.72386,-122.4325,Private room,70,2,79,2022-10-12,0.58,1,79,1,
628068,Condo in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,1347606,Momchil,,Financial District,37.78724,-122.39825,Entire home/apt,100,30,63,2023-03-20,0.56,1,46,6,
72444,Hostel in San Francisco · ★4.72 · 1 bedroom · 8 beds · 1 shared bath,329072,James & Friends,,Financial District,37.7937,-122.40417,Shared room,45,1,564,2023-05-14,3.80,3,270,51,428539.0
632303,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,2206832,Athena,,Glen Park,37.73932,-122.43337,Entire home/apt,126,30,23,2023-01-31,0.18,2,168,4,
325478,Condo in San Francisco · ★4.88 · 2 bedrooms · 2 beds · 1 bath,1579337,Markus,,Mission,37.76122,-122.42319,Entire home/apt,385,4,166,2023-05-23,1.21,1,12,21,STR-0000272
75043,Rental unit in San Francisco · ★4.43 · 2 bedrooms · 3 beds · 2 baths,101521,Red,,Pacific Heights,37.78987,-122.42857,Entire home/apt,215,88,15,2016-01-17,0.10,1,89,0,
77175,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,395569,Tyler&Shoreh,,Glen Park,37.73711,-122.43525,Entire home/apt,130,3,370,2023-05-28,2.49,1,38,27,STR-0000227
326650,Rental unit in San Francisco · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,1670339,Je,,Western Addition,37.78457,-122.43177,Entire home/apt,139,30,32,2015-08-07,0.24,2,335,0,
329020,Loft in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,326840,Jorge,,South of Market,37.78377,-122.39275,Entire home/apt,250,30,6,2017-10-05,0.04,1,0,0,
635850,Rental unit in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,3169829,Anjan,,South of Market,37.78297,-122.39963,Private room,340,2,21,2020-02-15,0.16,2,89,0,
78651,Rental unit in San Francisco · ★4.73 · 2 bedrooms · 1 bed · 2 shared baths,142882,Jessica And Sebouh,,Mission,37.75585,-122.42081,Private room,85,30,92,2019-10-25,0.63,2,290,0,
642672,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,611216,Yasaman,,Bernal Heights,37.74584,-122.42412,Entire home/apt,99,30,6,2013-06-20,0.05,1,98,0,
330535,Rental unit in San Francisco · ★4.73 · 3 bedrooms · 3 beds · 1 bath,625762,Ryan And Lindsea,,Haight Ashbury,37.76699,-122.44643,Entire home/apt,150,30,116,2023-01-07,0.85,2,285,1,
80394,Rental unit in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,126930,Abla,,Haight Ashbury,37.77065,-122.44433,Entire home/apt,135,30,28,2022-05-29,0.25,1,0,0,STR-0003597
338849,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1670339,Je,,Western Addition,37.78599,-122.43232,Private room,97,30,3,2014-10-16,0.03,2,364,0,
81158,Condo in San Francisco · ★4.79 · 1 bedroom · 2 beds · 1 bath,439589,Brent,,Western Addition,37.78408,-122.44436,Entire home/apt,83,30,29,2023-01-02,0.20,1,83,3,
348714,Home in San Francisco · ★4.81 · 1 bedroom · 2 beds · 1 private bath,78610,George,,Haight Ashbury,37.77347,-122.44364,Private room,152,3,405,2023-06-01,2.98,1,266,34,
647360,Rental unit in San Francisco · ★4.97 · 1 bedroom · 2 beds · 1 bath,3245648,Eric & Peter,,Lakeshore,37.73286,-122.47812,Entire home/apt,267,2,463,2023-05-30,3.55,1,265,58,STR-0000044
83257,Home in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,453743,Kimberly,,Western Addition,37.78353,-122.44369,Private room,90,7,109,2023-03-31,0.74,1,25,7,
648086,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 private bath,3250518,Ponge,,Bernal Heights,37.74189,-122.41902,Private room,82,3,332,2023-05-07,2.55,1,174,30,
350479,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,1776403,Natallia,,Mission,37.75783,-122.41063,Private room,55,30,58,2023-05-25,0.44,5,192,8,
91957,Rental unit in San Francisco · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,495796,Joy,,Haight Ashbury,37.76114,-122.44929,Entire home/apt,225,30,95,2019-01-01,0.67,1,290,0,City registration pending
353292,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1789683,Tim,,Western Addition,37.77201,-122.4297,Private room,90,30,23,2020-03-17,0.17,1,247,0,
654279,Home in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,3289160,Tim & Chris,,Bayview,37.74444,-122.40408,Private room,95,3,342,2023-05-27,2.60,1,191,26,
96383,Rental unit in San Francisco · ★4.71 · 1 bedroom · 1 bed · 0 shared baths,216682,Jay,,Pacific Heights,37.79359,-122.42421,Private room,65,30,141,2022-04-09,0.96,9,348,0,
99094,Rental unit in San Francisco · ★4.96 · 2 bedrooms · 3 beds · 1 bath,522225,Marzio,,Mission,37.76945,-122.42456,Entire home/apt,277,3,24,2023-02-23,0.16,1,162,3,STR-0002435
371595,Guesthouse in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 bath,165574,Jonathan,,Presidio Heights,37.78146,-122.45619,Entire home/apt,75,30,252,2022-11-12,1.84,1,88,3,STR-0000138
105497,Home in San Francisco · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,547669,Jamie,,Outer Sunset,37.75699,-122.4973,Private room,90,45,4,2019-08-16,0.06,4,0,0,
658687,Home in San Francisco · ★4.81 · 4 bedrooms · 4 beds · 2 baths,3322015,Craig,,Haight Ashbury,37.76561,-122.44796,Entire home/apt,450,3,54,2022-08-18,0.45,1,24,6,STR-0001666
106025,Rental unit in San Francisco · ★4.87 · 2 bedrooms · 2 beds · 2 baths,359730252,Clare,,Downtown/Civic Center,37.78693,-122.41539,Entire home/apt,113,30,67,2023-05-08,0.46,1,52,3,
663623,Rental unit in San Francisco · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,119920,Gwen,,Mission,37.7562,-122.40944,Entire home/apt,240,2,44,2023-04-17,0.41,1,283,6,STR-0001506
377569,Home in San Francisco · ★4.53 · 1 bedroom · 2 beds · 1 shared bath,1897399,Alessandra,,Mission,37.75121,-122.40993,Private room,50,30,117,2020-10-23,0.87,1,204,0,
379349,Guest suite in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 bath,1901233,Miriam,,Haight Ashbury,37.76646,-122.44425,Entire home/apt,136,3,407,2023-05-29,3.05,1,309,47,STR-0000963
109883,Guest suite in San Francisco · ★4.73 · 2 bedrooms · 2 beds · 1 bath,566147,Adam,,West of Twin Peaks,37.73241,-122.46432,Entire home/apt,130,2,460,2023-05-13,3.16,1,337,26,STR-0004737
664307,Guest suite in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 private bath,3355966,Geoff,,Mission,37.75292,-122.4186,Private room,99,2,479,2023-05-30,3.66,2,354,30,
664315,Home in San Francisco · ★4.83 · 2 bedrooms · 2 beds · 2 baths,3355966,Geoff,,Mission,37.75502,-122.41889,Entire home/apt,136,7,6,2019-01-03,0.05,2,0,0,City Registration Pending
110825,Home in San Francisco · ★4.71 · 2 bedrooms · 2 beds · 1 bath,568933,Michael,,Bayview,37.71664,-122.38981,Entire home/apt,120,30,9,2019-08-11,0.06,1,317,0,
379418,Home in San Francisco · ★4.83 · 3 bedrooms · 4 beds · 2.5 baths,510040,Sandrine,,Bernal Heights,37.74487,-122.41692,Entire home/apt,450,5,14,2022-07-22,0.11,1,31,1,0005242
114401,Condo in San Francisco · ★4.87 · 2 bedrooms · 1 bed · 1 shared bath,580606,George,,Castro/Upper Market,37.75939,-122.43051,Private room,116,1,704,2023-05-28,4.81,1,310,63,
678556,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,3453060,Lorraine,,Haight Ashbury,37.77426,-122.45376,Entire home/apt,165,5,469,2023-05-27,3.59,1,48,30,STR-0000027
115242,Condo in San Francisco · ★4.89 · 1 bedroom · 2 beds · 1 bath,582450,Dawn,,North Beach,37.80599,-122.40943,Entire home/apt,135,31,19,2023-03-31,0.13,1,140,2,
680288,Guest suite in San Francisco · ★4.87 · 1 bedroom · 2 beds · 1 bath,3463569,Ken,,Mission,37.7523,-122.41395,Entire home/apt,175,2,305,2023-05-31,2.34,1,322,19,STR-0000002
394575,Rental unit in San Francisco · ★4.83 · Studio · 2 beds · 1 bath,1190192,Mike & Nic,,Bernal Heights,37.74131,-122.41179,Entire home/apt,149,6,507,2023-05-27,3.75,1,231,35,STR-0000920
121065,Condo in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,608445,Hassan,,Western Addition,37.77117,-122.43292,Entire home/apt,120,30,36,2017-07-09,0.27,2,126,0,
400433,Rental unit in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 2 baths,1583699,Tracy,,Mission,37.76015,-122.42098,Entire home/apt,385,2,51,2023-02-25,0.42,1,179,8,STR-0004071
691023,Home in San Francisco · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,3531780,Mickey,,Castro/Upper Market,37.75757,-122.42693,Entire home/apt,500,4,48,2022-11-27,0.37,1,27,9,STR-0004590
122829,Rental unit in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,615007,D,,South of Market,37.77341,-122.4208,Entire home/apt,80,30,73,2023-03-18,0.50,1,41,3,
699723,Rental unit in San Francisco · ★4.89 · 2 bedrooms · 2 beds · 2 baths,469757,Reid,,Potrero Hill,37.76497,-122.39798,Entire home/apt,414,4,81,2023-04-28,0.66,1,246,9,City registration pending
409549,Condo in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,684131,Mary,,Bernal Heights,37.73812,-122.41807,Entire home/apt,212,3,202,2023-05-24,1.52,1,44,64,STR-0000126
124011,Home in San Francisco · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,617985,Patrick,,Inner Sunset,37.76317,-122.47029,Entire home/apt,580,7,26,2023-05-21,0.24,1,315,7,STR-0001525
409560,Home in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,2038517,Rennea,,Ocean View,37.72034,-122.46745,Private room,56,30,17,2022-08-15,0.13,1,30,1,
128230,Rental unit in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,634277,Maria,,Castro/Upper Market,37.75737,-122.43566,Entire home/apt,350,3,174,2022-06-05,1.19,1,247,1,STR-0001224
413663,Rental unit in San Francisco · ★4.97 · 2 bedrooms · 2 beds · 2 baths,1371146,Alex,,Noe Valley,37.7488,-122.44064,Entire home/apt,300,30,72,2017-02-27,0.55,1,365,0,
715543,Loft in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3676663,Catherine Marie,,Mission,37.76196,-122.41361,Entire home/apt,180,30,4,2014-09-04,0.03,2,0,0,
130775,Rental unit in San Francisco · ★4.36 · 1 bedroom · 1 bed · 4 shared baths,21994,Aaron,,Haight Ashbury,37.76555,-122.45213,Private room,56,32,11,2019-08-17,0.08,14,365,0,
132441,Home in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,650862,Kurt,,Bernal Heights,37.73987,-122.4234,Private room,100,1,183,2023-05-21,1.26,1,112,21,
719431,Guest suite in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,73,5,441,2023-05-23,3.41,2,53,53,STR-0000053
720811,Rental unit in San Francisco · ★4.76 · 1 bedroom · 2 beds · 1 bath,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home/apt,151,3,287,2023-05-25,2.22,1,97,25,STR-0005426
415498,Rental unit in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,216682,Jay,,Pacific Heights,37.79395,-122.42609,Entire home/apt,107,30,29,2022-06-24,0.21,9,293,1,
423300,Rental unit in San Francisco · ★4.72 · 1 bedroom · 3 beds · 1 bath,1776403,Natallia,,Mission,37.75686,-122.41019,Entire home/apt,120,28,33,2023-04-30,0.25,5,103,4,STR-0000166
137129,Home in San Francisco · 3 bedrooms · 2.5 baths,639671,Mark,,Inner Richmond,37.78733,-122.46371,Entire home/apt,650,14,2,2022-07-26,0.05,1,74,1,2022-004098STR
424846,Guest suite in San Francisco · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,2112291,Martha,,Inner Richmond,37.7835,-122.47445,Private room,196,2,247,2023-01-13,2.32,1,275,12,
727866,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,1743076,Kevin & Esther,,Outer Sunset,37.747253,-122.504105,Entire home/apt,177,1,578,2023-05-28,4.46,1,128,70,STR-0000207
138221,Rental unit in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,674976,Phil,,Inner Richmond,37.77664,-122.45586,Entire home/apt,140,30,82,2023-05-20,0.57,2,101,3,STR-0000110
727969,Rental unit in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,3729230,Grace,,Noe Valley,37.7527,-122.43294,Entire home/apt,159,30,269,2023-03-31,2.08,2,290,2,STR-0000791
431862,Rental unit in San Francisco · ★4.67 · Studio · 1 bed · 1 bath,1257432,San Francisco Life,,Downtown/Civic Center,37.78136,-122.42112,Entire home/apt,100,30,18,2023-05-14,0.16,28,294,2,
779575,Hostel in San Francisco · ★4.0 · 1 bedroom · 2 beds · 3 baths,4110614,Francisco,,South of Market,37.77685,-122.41701,Private room,120,30,7,2015-08-26,0.05,1,365,0,
437385,Home in San Francisco · ★4.92 · 1 bedroom · 1 bed · 2 baths,2172763,Melanie,,Outer Richmond,37.77901881174357,-122.50375716429163,Private room,122,2,306,2023-05-28,2.28,1,348,12,
728585,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home/apt,139,3,399,2023-05-30,3.08,1,264,49,STR-0000052
728884,Home in San Francisco · ★4.87 · 2 bedrooms · 3 beds · 1 bath,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home/apt,179,30,143,2022-08-04,1.60,2,328,1,STR-0000791
781945,Rental unit in San Francisco · ★4.0 · 2 bedrooms · 2 beds · 2 baths,4124339,Tanmay,,Financial District,37.78471,-122.39852,Entire home/apt,350,183,3,2013-09-13,0.02,1,0,0,
438940,Condo in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,1841207,Craig,,Castro/Upper Market,37.758919,-122.434776,Private room,120,2,127,2023-05-09,0.95,1,139,32,
783821,Rental unit in San Francisco · ★4.79 · 1 bedroom · 1 bed · 1 bath,137980,Jack,,Castro/Upper Market,37.75919,-122.43723,Entire home/apt,395,30,24,2023-05-31,0.22,3,279,2,
442349,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,2198022,Judith,,Western Addition,37.77528,-122.42706,Entire home/apt,150,30,20,2020-10-01,0.15,1,0,0,City registration pending
734801,Loft in San Francisco · ★4.83 · 1 bedroom · 2 beds · 1 bath,3832375,Basia,,Pacific Heights,37.78972,-122.43086,Entire home/apt,220,31,35,2023-05-13,0.27,1,305,4,
784071,Rental unit in San Francisco · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,3772252,Timothy,,Castro/Upper Market,37.7601,-122.42869,Entire home/apt,300,30,99,2023-03-10,0.77,1,307,4,
734839,Rental unit in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1 bath,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home/apt,310,30,199,2023-05-20,1.54,1,53,6,STR-0000091
442397,Home in San Francisco · ★4.97 · 2 bedrooms · 4 beds · 2 baths,2198311,Marianne,,Outer Sunset,37.7587,-122.5088,Entire home/apt,320,4,149,2023-06-01,1.11,1,67,18,STR-0002072
794626,Rental unit in San Francisco · ★4.62 · 1 bedroom · 4 beds · 1 bath,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,108,2,332,2023-05-19,2.61,1,302,28,2023-001610STR
444675,Rental unit in San Francisco · ★4.83 · 3 bedrooms · 3 beds · 2 baths,2206832,Athena,,Glen Park,37.74088,-122.43251,Entire home/apt,206,30,12,2023-05-04,0.09,2,294,3,
455783,Rental unit in San Francisco · ★4.47 · 1 bedroom · 1 bed · 1.5 shared baths,1421509,Matthew,,Outer Sunset,37.7541,-122.50854,Private room,44,30,99,2021-02-08,1.02,2,0,0,
738547,Guest suite in San Francisco · ★4.70 · 2 bedrooms · 3 beds · 1 bath,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,195,2023-05-22,1.55,1,266,24,STR-0004924
795254,Guest suite in San Francisco · ★4.96 · 1 bedroom · 2 beds · 1 bath,4189517,Jane,,Western Addition,37.77099,-122.43355,Entire home/apt,178,3,336,2023-05-29,2.67,1,248,43,STR-0000406
741327,Rental unit in San Francisco · ★4.0 · 1 bedroom · 1 bed · 1 bath,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,123,30,11,2023-01-28,0.09,9,20,1,
806199,Loft in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,757108,Chantal,,South of Market,37.78623,-122.39403,Entire home/apt,150,30,62,2020-02-28,0.55,1,32,0,STR-0000141
745957,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Financial District,37.79492,-122.40312,Private room,500,30,0,,,3,365,0,
465723,Rental unit in San Francisco · ★4.84 · 1 bedroom · 1 bed · Half-bath,305557,Sheila,,Parkside,37.74033,-122.47144,Entire home/apt,160,30,452,2022-04-16,3.37,1,363,0,STR-0000132
808919,Condo in San Francisco · ★4.94 · 1 bedroom · 1 bed · 2 shared baths,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,140,3,146,2023-05-15,1.53,3,338,21,
747167,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600,30,0,,,3,365,0,
810315,Rental unit in San Francisco · ★4.96 · 2 bedrooms · 1 bed · 1 shared bath,1504399,Skt Teo,,Marina,37.80013,-122.42542,Private room,30,30,24,2022-09-25,0.27,2,28,1,
815183,Bungalow in San Francisco · ★4.77 · 1 bedroom · 1 bed · 1 bath,4282539,Lily,,Outer Mission,37.72979,-122.44791,Private room,42,30,13,2022-09-06,0.12,1,130,1,
749990,Rental unit in San Francisco · ★4.90 · 1 bedroom · 2 beds · 1 bath,2475480,Arthur,,Haight Ashbury,37.77174,-122.43831,Entire home/apt,225,30,74,2023-02-05,0.58,5,124,1,
467507,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,2320888,Jennifer,,Bernal Heights,37.74797,-122.41111,Entire home/apt,172,3,341,2023-05-28,2.54,1,287,53,STR-0005349
819863,Rental unit in San Francisco · ★4.48 · 1 bedroom · 1 bed · 1 bath,4306242,Michael And Polina,,Inner Sunset,37.75868,-122.46912,Entire home/apt,103,2,131,2023-05-19,1.17,1,270,30,2022-010648STR
1141986,Rental unit in San Francisco · ★4.22 · 1 bedroom · 3 beds · 1 bath,5960567,Karina,,South of Market,37.77995,-122.40178,Entire home/apt,90,360,39,2015-12-22,0.32,2,365,0,
752607,Home in San Francisco · ★4.77 · 3 bedrooms · 4 beds · 1 bath,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,302,5,384,2023-05-18,2.99,1,101,39,STR-0001363
829185,Home in San Francisco · ★4.99 · 2 bedrooms · 3 beds · 1 bath,4346130,Shannon,,Mission,37.76956,-122.42483,Entire home/apt,575,3,139,2023-05-30,1.10,2,96,15,STR-0000973
754117,Guest suite in San Francisco · ★4.97 · 1 bedroom · 3 beds · 1 bath,3967658,Ryan,,Haight Ashbury,37.77234,-122.44622,Entire home/apt,175,30,176,2023-05-12,1.38,1,154,3,Pending Application
758815,Rental unit in San Francisco · ★4.85 · 1 bedroom · 2 beds · 1 bath,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home/apt,111,30,27,2022-12-18,0.25,1,290,2,1021857
1148370,Rental unit in San Francisco · ★4.42 · 1 bedroom · 1 bed · 1 bath,6295555,Shanon,,Parkside,37.7435,-122.48473,Entire home/apt,55,30,40,2023-02-11,0.33,1,266,1,
1148625,Condo in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,6296873,Dennis,,Haight Ashbury,37.76848,-122.44556,Private room,85,4,397,2023-05-27,3.29,1,14,30,
830576,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,2350141,Eric,,Pacific Heights,37.79644,-122.42546,Entire home/apt,175,200,2,2013-04-22,0.02,1,0,0,
765914,Loft in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,4038852,Garry,,Mission,37.75778,-122.41316,Entire home/apt,390,7,56,2023-01-17,0.44,1,355,5,STR-0002749
837045,Rental unit in San Francisco · ★4.63 · 2 bedrooms · 4 beds · 1 bath,4374318,Jolie,,Western Addition,37.77028,-122.43156,Entire home/apt,249,2,63,2023-04-16,0.53,2,27,4,STR-0003122
767506,Home in San Francisco · ★4.83 · 3 bedrooms · 5 beds · 2 baths,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home/apt,500,2,139,2023-05-29,1.10,1,69,12,STR-0000472
1150867,Rental unit in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 bath,6307640,Annabelle,,Castro/Upper Market,37.76658,-122.43825,Entire home/apt,370,2,406,2023-05-21,3.36,1,347,27,STR-0004171
838660,Rental unit in San Francisco · ★4.33 · 1 bedroom · 1 bed · 1 bath,9965793,The Twist,,Chinatown,37.790672,-122.407249,Entire home/apt,133,30,10,2022-09-05,0.08,9,114,1,
1151109,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6308697,Bella,,Marina,37.80022,-122.43953,Entire home/apt,799,30,12,2021-12-28,0.14,1,365,0,STR-1021838
